Mn025                                                         Mn025003 Mn025001 
Instrument parameter file:Mn025001.inst                                         
BANK  1     3296     660 CONST     300.00      5.00 0 0 ESD                     
    140.     14.    127.     13.    124.     13.    120.     13.    113.     12.
    138.     14.    116.     12.    138.     14.    121.     13.    110.     12.
    105.     11.    129.     13.    129.     13.    123.     13.    109.     12.
    146.     15.    132.     14.    109.     12.    142.     14.    147.     15.
    131.     14.    117.     13.    118.     13.    121.     13.    132.     14.
     84.      9.    111.     12.    141.     14.    136.     14.    126.     13.
    142.     14.    128.     13.    122.     13.    104.     11.    112.     12.
    115.     12.    116.     12.    123.     13.    115.     12.    106.     11.
    146.     14.    113.     12.    127.     13.    144.     14.    107.     12.
    118.     13.    126.     13.    115.     12.    114.     12.    128.     13.
    109.     12.    138.     14.    142.     14.    124.     13.    130.     13.
    131.     14.    136.     14.    104.     11.    119.     13.    115.     12.
    136.     14.    130.     13.    109.     12.    117.     13.    116.     13.
    122.     13.    124.     13.    143.     14.    120.     13.    115.     13.
    117.     13.    117.     13.    101.     11.    141.     14.    190.     17.
    271.     21.    381.     26.    478.     29.    657.     34.    766.     37.
    825.     39.    636.     34.    460.     28.    281.     22.    175.     16.
    155.     15.    139.     14.    129.     14.    106.     12.     83.     10.
    109.     12.    130.     14.    128.     14.    133.     14.    132.     14.
    134.     14.    129.     14.    163.     16.    217.     19.    303.     23.
    409.     27.    473.     29.    484.     29.    422.     27.    346.     24.
    245.     20.    165.     16.    122.     13.    119.     13.    126.     13.
    140.     14.    145.     15.    152.     15.    173.     16.    237.     20.
    406.     26.    699.     35.   1211.     47.   1945.     60.   3012.     75.
   4115.     88.   4681.     94.   4681.     94.   3868.     85.   2656.     70.
   1431.     51.    703.     35.    289.     22.    194.     17.    134.     14.
    129.     14.    122.     13.    126.     13.    123.     13.    123.     13.
    129.     14.    139.     14.    130.     14.    102.     12.    109.     12.
    102.     12.    104.     12.     94.     11.    100.     11.    129.     14.
    136.     14.    122.     13.    110.     12.    115.     12.    114.     12.
    103.     12.    106.     12.    112.     12.    105.     12.    106.     12.
     99.     11.    111.     12.     96.     11.    101.     11.    118.     13.
    109.     12.    123.     13.    112.     12.    112.     12.     95.     11.
    106.     12.    110.     12.    106.     12.    106.     12.     98.     11.
    123.     13.    123.     13.    132.     14.    146.     14.    129.     13.
    132.     13.    189.     17.    248.     20.    272.     21.    237.     19.
    201.     18.    178.     16.    119.     12.    136.     14.    108.     12.
    106.     12.    108.     12.    120.     13.    119.     13.    117.     12.
    110.     12.    107.     12.    114.     12.    107.     12.    114.     12.
    114.     12.    104.     12.    115.     12.    106.     12.    101.     11.
    108.     12.    128.     13.    109.     12.    106.     12.    118.     13.
    120.     13.    127.     13.    169.     16.    185.     17.    271.     21.
