D1A6 Y0.91Ca0.09Ba2Cu3O7-x, 1.GB    FF    9-DEC-95 09:23:58 16995 to  16998     
     100       0   0.050       1       0       0
   0.000
  12000.      0.    1.71    2.18
 4    81 4    89 4   100 4   114 4   116 4   135 4   174 4   213 4   265 4   317
 4   383 4   442 4   506 4   586 4   667 4   810 4   902 4  1004 4  1108 4  1177
 4  1189 4  1218 4  1210 4  1232 4  1186 4  1113 4  1044 4   889 4   728 4   555
 4   379 4   276 4   199 4   150 4   134 4   119 4   124 4   130 4   130 4   142
 4   162 4   182 4   202 4   214 4   225 4   237 4   257 4   264 4   259 4   258
 4   243 4   214 4   177 4   142 4   114 4   105 4    93 4    70 4    77 4    79
 4    72 4    72 4    70 4    70 4    69 4    66 4    68 4    77 4    69 4    73
 4    71 4    72 4    70 4    65 4    66 4    69 4    69 4    73 4    72 4    70
 4    66 4    68 4    69 4    62 4    62 4    73 4    69 4    65 4    74 4    78
 4    72 4    70 4    79 4    80 4    77 4    72 4    73 4    75 4    74 4    72
 4    70 4    74 4    77 4    81 4    84 4    86 4    91 4    96 4   100 4   113
 4   113 4   111 4   113 4   121 4   124 4   123 4   116 4   108 4   104 4    93
 4    86 4    77 4    72 4    70 4    65 4    70 4    71 4    61 4    69 4    76
 4    66 4    66 4    69 4    71 4    76 4    69 4    65 4    69 4    67 4    69
 4    75 4    66 4    74 4    76 4    70 4    75 4    68 4    66 4    72 4    72
 4    72 4    70 4    80 4    81 4    95 4   106 4   118 4   146 4   179 5   224
 4   260 4   343 4   401 4   471 4   553 4   619 4   699 4   753 4   789 4   826
 4   845 4   804 4   731 4   643 4   517 4   421 4   337 4   273 4   232 4   197
 4   170 4   145 4   114 4   102 4    93 4    81 4    82 4    78 4    70 4    74
 4    74 4    72 4    73 4    74 4    72 4    63 4    70 4    75 4    74 4    74
 4    83 4    79 4    91 4   105 4   122 4   149 4   181 4   223 4   288 4   338
 4   406 4   482 4   574 4   667 4   722 4   789 4   799 4   815 4   825 4   763
 4   643 4   523 4   404 4   287 4   201 4   156 4   128 4   103 4    87 4    77
 4    71 4    71 4    70 4    75 4    77 4    69 4    68 4    66 4    67 4    72
 4    69 4    69 4    67 4    66 4    67 4    68 4    79 4    75 4    81 4    77
 4    76 4    83 4    82 4    73 4    73 4    74 4    76 4    81 4    71 4    80
 4    81 4    82 4    90 4    82 4    89 4    85 4    82 4    80 4    72 4    68
