CuF2 M. Ain (1.5K D1A-LLB JUAN   MICHEL 27-NOV-92  10:32:00  7570 to   7587
     100       0  0.0500       1       0       0       0
   0.100
   8957.
10    6310    6310    5910    6210    6710    6110    6010    6110    6610    61
10    6210    6510    6610    6710    6810    6610    7210    7610    8510   101
10   11910   15810   18810   23610   29410   36210   45410   57110   70810   865
10  103310  123610  139510  153810  165310  1697 9  1630 9  148511  127011  1046
11   80311   60111   42711   30411   21211   15511   11611    9111    7711    75
11    7511    7211    6611    6811    6711    6911    6711    6811    6711    67
11    6311    6311    6411    6411    6711    6911    6711    6311    6211    66
11    6411    6311    5811    6111    6211    6211    6311    6511    6311    64
11    6511    6911    6211    6511    7111    6811    6511    6511    6711    73
11    7511    7311    7111    7311    7711    7811    7711    7511    7311    69
11    7411    7211    6911    6711    7211    6911    6811    6911    6911    67
11    6911    6711    6911    7011    7211    7211    7311    8211    8611    89
11    9211    9111    9011    8911    8811    8511    8411    8011    7611    81
11    8911    9711   11211   12511   14811   17811   20711   25511   29311   344
11   39111   44311   48211   50311   50911   47711   42911   36611   31211   250
11   19711   15311   11911    9711    8611    7611    7011    6913    6813    69
12    6812    6212    6112    6012    6412    6412    6412    6212    6312    65
12    6412    6212    6312    6012    5812    6512    6312    6112    6112    66
12    7012    7112    7512    8412    9812   10412   11812   14812   18312   210
12   23712   26812   31412   34212   36412   36412   34712   32412   28912   243
12   19712   16012   12512   10312    8812    7912    6912    6512    6312    65
12    6212    6012    5912    6112    6112    5712    6112    6312    6212    60
12    5912    5912    6112    6012    6312    6012    6012    5912    6012    60
12    6112    6512    7012    6712    6912    7512    7812    8112    8712    88
12    9512    9612    9512    9412    8812    8112    7412    7212    7112    67
12    6612    6212    6212    6112    6112    6112    5812    6112    6412    63
12    5812    5712    6112    6312    6412    5512    5812    6112    6212    64
12    6712    6312    6412    6512    6512    6612    6212    5713    6013    61
13    6613    7013    7613    8713    9413   11413   14613   18913   25313   348
13   45613   59213   73213   91913  111813  130313  146913  154713  154313  1462
13  129613  109313   88213   68013   48613   34113   23813   17513   13313   106
13    9113    8413    7613    7213    7313    7313    6913    6613    6513    64
13    6113    6413    6413    6413    6313    6213    6113    6113    6213    63
13    6313    6413    5913    5913    6513    6613    6413    7113    7313    77
13    7913    8313    9013    9313    9813   10313   10613   10413   10313   101
13    9513    9413    8813    8713    8213    8013    7613    7213    7213    70
13    6913    6913    6613    6713    6913    6513    6313    6413    6713    70
13    7613    8013    9213   10913   13513   17513   23913   32113   41613   521
13   64713   77713   91013  100913  105113  106113   99213   85113   69513   548
13   41213   30413   21713   15913   12513   10813    9613    8014    8214    78
14    8314    7614    7614    7814    7314    7514    6714    6514    6714    63
14    6514    6014    6214    5914    5914    6214    6514    6514    6214    59
14    6414    6414    6114    6414    6114    6314    6414    6214    5814    61
14    6114    6114    5914    6214    5814    6114    6014    6214    6114    61
14    6314    6114    6214    5814    5814    6214    5914    5814    5914    62
14    6414    6514    6514    6414    6314    6714    6414    6314    6714    68
14    6914    7014    6714    6514    6414    6714    7114    6614    7014    74
14    7614    8414   10114   12614   15114   19514   24814   32714   40214   488
14   56214   63414   68214   70914   70814   66414   59614   50314   41614   329
14   24814   18814   14614   11414    9514    8314    7714    7214    6914    66
14    6414    6614    6514    6214    6014    6114    6614    6514    6614    62
14    6714    6414    6314    6414    6414    6314    6814    6413    6413    65
13    6013    6013    5713    6213    6313    6213    6113    6313    6313    60
13    6113    6213    5913    6213    6113    6213    5713    6013    6113    61
